Feature,Mean,Standard Deviation
Feature 8294,3.634971111988638e-15,1.0000000000000002
Feature 8295,-2.470561634059333e-15,1.0000000000000002
Feature 8296,-6.409014733063403e-16,0.9999999999999999
Feature 8297,1.1332349200446598e-14,0.9999999999999996
Feature 8298,-4.4247433999606236e-15,0.9999999999999999
Feature 8299,5.43835809718729e-15,1.0000000000000002
Feature 8300,2.4717601702790983e-15,1.0000000000000002
Feature 8301,9.57819682153885e-16,0.9999999999999999
Feature 8302,2.204297350710311e-15,1.0000000000000002
Feature 8303,-7.993605777301127e-15,0.9999999999999997
Feature 8304,1.1959120562530436e-14,1.0
Feature 8305,3.8060463871467866e-15,0.9999999999999999
Feature 8306,-2.1639256043603052e-15,0.9999999999999997
Feature 8307,9.930440308442651e-15,1.0
Feature 8308,5.793345601225817e-15,1.0
Feature 8309,-1.2969423514939328e-15,1.0
Feature 8310,6.245509160345881e-15,0.9999999999999999
Feature 8311,3.566843790023003e-15,0.9999999999999999
Feature 8312,1.4029181856626978e-15,0.9999999999999997
Feature 8313,-6.019427380785849e-15,1.0000000000000002
Feature 8314,-1.2959330578351826e-15,1.0
Feature 8315,-2.1174980960577987e-15,1.0000000000000002
Feature 8316,-1.813069896237287e-14,1.0
Feature 8317,-1.4604479242114559e-15,0.9999999999999999
Feature 8318,3.3003902641129653e-16,1.0000000000000002
Feature 8319,1.942890293094024e-15,1.0
Feature 8320,-3.653643044675515e-15,0.9999999999999999
Feature 8321,1.2180155873796717e-14,1.0000000000000002
Feature 8322,-1.0781779509598395e-14,1.0
Feature 8323,1.729929331097744e-15,1.0
Feature 8324,6.802639259975959e-16,0.9999999999999999
Feature 8325,-1.5977118618014752e-15,1.0
Feature 8326,2.3980817331903383e-15,1.0
Feature 8327,-9.28348307318381e-15,0.9999999999999998
Feature 8328,-2.609024107869118e-15,1.0
Feature 8329,-1.4137176278113244e-14,1.0
Feature 8330,5.9386838880858375e-15,1.0000000000000002
Feature 8331,6.344810005275905e-15,1.0
Feature 8332,-2.254762033647818e-15,0.9999999999999999
Feature 8333,-7.953234030951122e-16,1.0
Feature 8334,-5.561208059713284e-16,1.0
Feature 8335,-3.798981331535536e-15,0.9999999999999998
Feature 8336,-4.036165341341819e-15,0.9999999999999997
Feature 8337,1.2616170734376779e-15,0.9999999999999998
Feature 8338,2.4162490190478405e-15,1.0
Feature 8339,-2.6443493859253727e-15,0.9999999999999997
Feature 8340,-3.312501788017967e-15,0.9999999999999998
Feature 8341,6.277806557425885e-15,1.0
Feature 8342,2.674628195687877e-16,1.0
Feature 8343,2.5777360044478635e-15,0.9999999999999999
Feature 8344,-2.8017991966903952e-15,0.9999999999999999
Feature 8345,-4.556960869256893e-15,0.9999999999999996
Feature 8346,1.942890293094024e-15,1.0000000000000002
Feature 8347,-1.4858821244119596e-14,1.0000000000000002
Feature 8348,3.779804752019283e-15,1.0000000000000002
Feature 8349,-1.4796245037277087e-15,0.9999999999999999
Feature 8350,1.3110724627164348e-15,0.9999999999999999
Feature 8351,7.388029582051042e-15,0.9999999999999998
Feature 8352,-9.048317650695026e-16,0.9999999999999999
Feature 8353,4.955631864463199e-16,0.9999999999999999
Feature 8354,2.3435798756178305e-15,0.9999999999999999
Feature 8355,3.627149086133324e-15,1.0
Feature 8356,4.632657893663153e-16,0.9999999999999998
Feature 8357,7.345639248383535e-15,0.9999999999999998
Feature 8358,-1.312081756375185e-15,0.9999999999999999
Feature 8359,4.416669050690623e-15,1.0
Feature 8360,2.2355854541315653e-15,0.9999999999999998
Feature 8361,5.612555874602198e-15,1.0
Feature 8362,-2.4919460434541013e-15,1.0000000000000004
Feature 8363,3.2129602009237344e-15,1.0
Feature 8364,2.941081721597915e-15,0.9999999999999999
Feature 8365,7.179610441519138e-15,1.0
Feature 8366,-9.171451477062543e-15,0.9999999999999997
Feature 8367,-1.4740733886045829e-15,1.0
Feature 8368,-7.159676891758822e-15,1.0000000000000002
Feature 8369,-2.1962230014403096e-15,1.0000000000000002
Feature 8370,7.408215455226045e-16,0.9999999999999997
Feature 8371,-1.737599962904245e-14,1.0
Feature 8372,1.1102230246251565e-16,1.0000000000000004
Feature 8373,4.0371746350005693e-17,0.9999999999999997
Feature 8374,-1.3701161417533183e-15,0.9999999999999999
Feature 8375,-9.545899424458846e-15,1.0
Feature 8376,1.1894525768370426e-15,0.9999999999999997
Feature 8377,8.374866456893994e-15,1.0
Feature 8378,-2.4263419556353422e-15,1.0
Feature 8379,6.31212254182339e-15,1.0
Feature 8380,1.898481372109018e-15,1.0
Feature 8381,1.474578035433958e-14,1.0
Feature 8382,-9.54337619031197e-15,1.0000000000000002
Feature 8383,7.272970104953526e-15,1.0
Feature 8384,8.185371572463654e-16,0.9999999999999998
Feature 8385,-7.87148124459236e-15,1.0
Feature 8386,-1.3373140978439385e-15,0.9999999999999998
Feature 8387,-8.478066733501195e-15,1.0
Feature 8388,-7.317379025938532e-16,1.0000000000000002
Feature 8389,-8.467973796913693e-15,1.0
Feature 8390,1.70207282611624e-14,0.9999999999999997
Feature 8391,-1.858109625759012e-15,0.9999999999999999
Feature 8392,1.0520877098811484e-14,1.0
Feature 8393,1.0037425436270165e-15,1.0
Feature 8394,2.581773179082864e-15,0.9999999999999996
Feature 8395,1.069826045933682e-14,0.9999999999999996
Feature 8396,-5.900330729053332e-15,0.9999999999999999
Feature 8397,-1.5099033134902129e-15,1.0000000000000002
Feature 8398,3.940282443760556e-15,0.9999999999999999
Feature 8399,6.823834426809712e-15,1.0000000000000002
Feature 8400,2.872449752802905e-15,0.9999999999999997
Feature 8401,-6.30808536718839e-15,1.0
Feature 8402,-5.783252664638315e-16,0.9999999999999997
Feature 8403,-1.3614866809710044e-14,1.0000000000000002
Feature 8404,-1.2732239505133046e-14,1.0
Feature 8405,-5.611925066065479e-15,1.0000000000000002
Feature 8406,-1.610933608731102e-14,1.0000000000000002
Feature 8407,4.594304734630648e-15,1.0000000000000002
Feature 8408,-6.945958959518479e-15,0.9999999999999997
Feature 8409,-5.470371630425772e-16,1.0
Feature 8410,-8.780854831126238e-15,0.9999999999999996
Feature 8411,-4.491356781438134e-16,0.9999999999999996
Feature 8412,-1.1838509970309794e-14,1.0
Feature 8413,-7.51923775768856e-16,0.9999999999999999
Feature 8414,2.3734802002583035e-15,0.9999999999999999
Feature 8415,-3.625382822230511e-15,0.9999999999999999
Feature 8416,7.13116434589913e-15,0.9999999999999998
Feature 8417,1.3509017137248623e-14,1.0
Feature 8418,2.043315012139663e-14,1.0
Feature 8419,-1.2010594539126694e-15,0.9999999999999999
Feature 8420,-2.4331546878319054e-15,1.0
Feature 8421,-1.6300092588814798e-14,0.9999999999999997
Feature 8422,4.791116998086926e-15,1.0000000000000002
Feature 8423,1.473568741775208e-16,0.9999999999999998
Feature 8424,1.0490598289048979e-14,1.0000000000000002
Feature 8425,-2.3869795029440866e-15,0.9999999999999996
Feature 8426,1.1576598265864133e-15,1.0000000000000002
Feature 8427,-3.2095538348254528e-16,1.0
Feature 8428,-6.913661562438475e-16,1.0000000000000002
Feature 8429,-2.546447901026609e-15,1.0
Feature 8430,-1.9661040472452774e-15,1.0
Feature 8431,-6.16678425496337e-16,1.0000000000000002
Feature 8432,-1.1374739534114104e-14,0.9999999999999997
Feature 8433,-1.0788718403502302e-14,0.9999999999999999
Feature 8434,-2.843180236699151e-15,1.0000000000000002
Feature 8435,1.1066904968195311e-15,0.9999999999999999
Feature 8436,-2.558559424931611e-16,0.9999999999999996
Feature 8437,-6.947977546835979e-15,0.9999999999999999
Feature 8438,2.8199664825478975e-15,1.0
Feature 8439,4.2531634779731e-15,0.9999999999999997
Feature 8440,-1.6128512666827274e-15,1.0000000000000002
Feature 8441,-6.797592791682208e-15,0.9999999999999997
Feature 8442,-1.9247230072365213e-15,0.9999999999999997
Feature 8443,-4.583202504384396e-15,0.9999999999999999
Feature 8444,7.01862810294849e-15,0.9999999999999999
Feature 8445,-8.519447773509951e-15,1.0
Feature 8446,-2.6867397195928787e-15,1.0000000000000002
Feature 8447,-9.313761882946313e-15,0.9999999999999998
Feature 8448,-1.4251226461552009e-15,0.9999999999999999
Feature 8449,7.684761917723584e-15,0.9999999999999999
Feature 8450,-2.1003401038590462e-14,1.0
Feature 8451,-3.5930854251505066e-16,1.0000000000000002
Feature 8452,-4.1895779774718405e-15,1.0000000000000002
Feature 8453,1.5785352822852226e-15,1.0
Feature 8454,5.369442264550757e-16,1.0000000000000002
Feature 8455,2.7089441800853818e-15,1.0000000000000002
Feature 8456,-4.662936703425658e-16,1.0
Feature 8457,-9.678621540584489e-15,1.0000000000000004
Feature 8458,1.0648048099814002e-15,0.9999999999999998
Feature 8459,6.731988703863449e-16,1.0
Feature 8460,-5.60157980606329e-16,0.9999999999999999
Feature 8461,-7.670631806501082e-17,1.0
Feature 8462,-4.481263844850632e-16,0.9999999999999999
Feature 8463,-2.62416351275037e-16,0.9999999999999999
Feature 8464,-4.226921842845596e-15,0.9999999999999997
Feature 8465,1.056831390077274e-14,1.0
Feature 8466,6.691616957513444e-16,0.9999999999999997
Feature 8467,2.2345761604728152e-15,0.9999999999999997
Feature 8468,-9.167414302427543e-15,0.9999999999999996
Feature 8469,-4.816349339555679e-15,0.9999999999999999
Feature 8470,-3.83329731593304e-15,1.0
Feature 8471,-9.669033250826363e-16,0.9999999999999998
Feature 8472,2.3375241136653296e-15,1.0
Feature 8473,-2.533327083462857e-16,0.9999999999999997
Feature 8474,1.7296265430001188e-14,0.9999999999999997
Feature 8475,9.305687533676311e-16,1.0
Feature 8476,-2.3241005080039528e-14,1.0000000000000002
Feature 8477,9.894988868679051e-15,0.9999999999999997
Feature 8478,-1.5543122344752192e-15,1.0000000000000002
Feature 8479,-3.311492494359217e-14,1.0
Feature 8480,-2.609024107869118e-15,1.0
Feature 8481,-5.525882781657029e-15,1.0
Feature 8482,1.6501951320564826e-16,1.0
Feature 8483,1.8905458007170947e-14,0.9999999999999999
Feature 8484,4.107825191113079e-15,1.0
Feature 8485,-2.3587192804990826e-15,0.9999999999999998
Feature 8486,1.970141221880278e-15,1.0000000000000002
Feature 8487,3.778795458360533e-15,1.0
Feature 8488,9.889059268433895e-15,0.9999999999999997
Feature 8489,5.239243382571988e-15,1.0
Feature 8490,1.4876988529977098e-15,1.0
Feature 8491,-1.4137176278113244e-14,0.9999999999999997
Feature 8492,-1.0123215397263928e-15,1.0
Feature 8493,1.263131013925803e-14,0.9999999999999998
Feature 8494,-1.3199037822304986e-15,0.9999999999999998
Feature 8495,5.571805643130161e-15,1.0000000000000004
Feature 8496,-3.058159786012931e-16,0.9999999999999999
Feature 8497,9.724544402057621e-15,0.9999999999999997
Feature 8498,-2.1631686341162425e-15,1.0000000000000002
Feature 8499,-7.130912022484443e-15,1.0
Feature 8500,-3.4649051304892387e-15,1.0
Feature 8501,-5.611672742650791e-16,1.0
Feature 8502,-1.1862733018119797e-14,1.0
Feature 8503,-3.482567769517366e-15,1.0
Feature 8504,-3.2877740933785885e-15,1.0000000000000002
Feature 8505,5.184741524999481e-15,1.0
Feature 8506,-3.0157694523454253e-15,0.9999999999999997
Feature 8507,-5.46027869383827e-16,1.0000000000000002
Feature 8508,-7.482903185973556e-15,0.9999999999999999
Feature 8509,4.8666878607858425e-15,1.0
Feature 8510,1.298960938811433e-15,1.0
Feature 8511,6.736530525327825e-15,1.0
Feature 8512,-2.1041249550793593e-15,1.0
Feature 8513,3.847932073984917e-15,0.9999999999999997
Feature 8514,-8.536605765708704e-15,0.9999999999999996
Feature 8515,-4.437864217524376e-15,0.9999999999999999
Feature 8516,1.1041988030994916e-15,1.0
Feature 8517,1.1902095470811053e-15,0.9999999999999996
Feature 8518,8.134906889526147e-16,1.0000000000000002
Feature 8519,-3.3306690738754696e-16,1.0000000000000002
Feature 8520,1.2136756246470462e-16,1.0000000000000002
Feature 8521,-4.919297292748194e-15,1.0
Feature 8522,5.60157980606329e-15,0.9999999999999998
Feature 8523,-1.857403120197887e-14,0.9999999999999998
Feature 8524,9.083642928751281e-17,1.0
Feature 8525,6.234911576929004e-16,0.9999999999999999
Feature 8526,-1.957020404316526e-15,1.0
Feature 8527,2.4626765273503474e-15,1.0
Feature 8528,4.650699017813312e-15,1.0000000000000002
Feature 8529,-4.9589120688541365e-15,0.9999999999999999
Feature 8530,7.204338136158516e-15,1.0
Feature 8531,-1.1746159600534156e-14,1.0
Feature 8532,-2.7816133235153922e-15,1.0
Feature 8533,-7.462717312798552e-15,1.0000000000000002
Feature 8534,5.0077618819376436e-14,1.0
Feature 8535,-2.773538974245391e-15,1.0000000000000002
Feature 8536,-1.9388531184590235e-15,1.0000000000000004
Feature 8537,-4.016988761825566e-15,0.9999999999999999
Feature 8538,7.842211728488606e-16,0.9999999999999999
Feature 8539,-3.083644450896372e-15,0.9999999999999999
Feature 8540,-3.3003902641129653e-15,0.9999999999999997
Feature 8541,3.927161626196804e-15,1.0000000000000002
Feature 8542,-3.9059664593630505e-15,0.9999999999999999
Feature 8543,5.202908810856984e-15,0.9999999999999998
Feature 8544,-1.2079226507921703e-14,0.9999999999999998
Feature 8545,-2.345598462935331e-15,0.9999999999999997
Feature 8546,1.7602081408602483e-15,1.0
Feature 8547,-8.411705675438374e-15,1.0
Feature 8548,4.722485029291916e-15,1.0000000000000002
Feature 8549,2.8739636932910303e-14,1.0000000000000002
Feature 8550,4.806761049797553e-15,1.0
Feature 8551,3.2741486289854618e-15,0.9999999999999999
Feature 8552,-1.2295215350894234e-14,0.9999999999999996
Feature 8553,5.770131847074564e-15,1.0
Feature 8554,1.574094390186722e-14,0.9999999999999993
Feature 8555,2.406660729289714e-15,0.9999999999999999
Feature 8556,6.693635544830944e-15,0.9999999999999998
Feature 8557,1.0387650335856465e-14,1.0000000000000002
Feature 8558,-1.0587490480288994e-15,1.0
Feature 8559,-9.091717278021282e-15,0.9999999999999997
Feature 8560,-4.882962721033189e-15,1.0
Feature 8561,-5.623784266555793e-15,0.9999999999999999
Feature 8562,-1.4186631667392e-14,1.0000000000000002
Feature 8563,-1.3016860316900586e-14,0.9999999999999999
Feature 8564,4.489338194120633e-15,0.9999999999999998
Feature 8565,2.6544423225128744e-15,0.9999999999999996
Feature 8566,3.914040808633052e-15,1.0
Feature 8567,1.0123404639824943e-14,0.9999999999999999
Feature 8568,4.6124720204881505e-15,0.9999999999999999
Feature 8569,4.673029640013159e-15,1.0
Feature 8570,1.6979347221153644e-14,1.0
Feature 8571,1.4779339368493022e-14,1.0
Feature 8572,-9.49543474152134e-15,1.0
Feature 8573,3.147986921641694e-15,1.0000000000000002
Feature 8574,7.214431072746017e-15,0.9999999999999997
Feature 8575,8.094030496346766e-15,1.0000000000000002
Feature 8576,-3.708144902248023e-15,1.0000000000000002
Feature 8577,-8.912063006763757e-16,0.9999999999999996
Feature 8578,-2.4414813605165944e-15,0.9999999999999999
Feature 8579,3.9059664593630506e-16,1.0
Feature 8580,-1.7979557236975034e-14,1.0000000000000002
Feature 8581,-2.8674032845091544e-15,1.0
Feature 8582,6.66840320336219e-15,1.0
Feature 8583,-5.998232213952095e-15,0.9999999999999996
Feature 8584,4.574118861455645e-15,1.0
Feature 8585,2.3148150063434515e-15,1.0
Feature 8586,7.696873441628585e-15,0.9999999999999997
Feature 8587,-3.752553823233029e-15,0.9999999999999999
Feature 8588,-1.5795445759439726e-16,1.0
Feature 8589,-8.811133640888743e-16,0.9999999999999997
Feature 8590,-7.078744156497795e-15,0.9999999999999997
Feature 8591,2.3768865663565852e-15,1.0
Feature 8592,-4.1381040008755835e-15,0.9999999999999997
Feature 8593,1.821775054044007e-15,1.0
Feature 8594,2.73064399374851e-15,1.0000000000000007
Feature 8595,-5.266494311358243e-15,1.0
Feature 8596,1.6413133478594815e-14,1.0
Feature 8597,1.8954534911327674e-15,0.9999999999999999
Feature 8598,1.1074979317465311e-14,0.9999999999999997
Feature 8599,3.746498061280528e-15,1.0000000000000002
Feature 8600,-3.816139323734288e-15,1.0
Feature 8601,-1.8478400627812293e-14,0.9999999999999999
Feature 8602,1.502838257878962e-15,0.9999999999999997
Feature 8603,1.0020709010047117e-14,1.0
Feature 8604,4.753773132713171e-16,1.0
Feature 8605,1.6436347232746068e-15,1.0
Feature 8606,9.028671907329589e-15,1.0000000000000002
Feature 8607,9.483827864445712e-15,1.0
Feature 8608,-1.11663203935822e-14,1.0000000000000002
Feature 8609,6.580594655050928e-15,0.9999999999999999
Feature 8610,-2.361747161475333e-16,1.0000000000000002
Feature 8611,1.4704146990916136e-16,1.0
Feature 8612,-1.752537509053747e-14,1.0
Feature 8613,-4.3349162643318615e-16,1.0000000000000002
Feature 8614,-8.467595311791662e-15,1.0
Feature 8615,1.8530631574652613e-15,1.0000000000000002
Feature 8616,-1.9253285834317713e-14,0.9999999999999999
Feature 8617,-1.4025144681991978e-14,1.0
Feature 8618,-9.325873406851315e-16,1.0
Feature 8619,-5.31897758161325e-16,1.0
Feature 8620,2.3990910268490883e-15,0.9999999999999998
Feature 8621,1.1598802726356635e-14,1.0
Feature 8622,-2.7654646249753897e-16,0.9999999999999998
Feature 8623,4.707976432947383e-15,1.0
Feature 8624,2.0450609718927002e-14,1.0
Feature 8625,1.446115954257204e-14,1.0
Feature 8626,1.6602880686439842e-15,0.9999999999999998
Feature 8627,-3.418477622186732e-15,1.0
Feature 8628,8.175278635876152e-16,1.0
Feature 8629,-1.5931700403370996e-15,0.9999999999999999
Feature 8630,-1.1970222792776687e-15,0.9999999999999999
Feature 8631,-1.7627313750071235e-15,0.9999999999999999
Feature 8632,-5.74288091828831e-16,1.0000000000000002
Feature 8633,1.2839603118082592e-14,0.9999999999999997
Feature 8634,-9.196683818531297e-15,0.9999999999999998
Feature 8635,1.0242312048996444e-14,0.9999999999999998
Feature 8636,-1.0930650324264041e-15,0.9999999999999996
Feature 8637,1.8419609272190096e-15,1.0
Feature 8638,3.4068707451111055e-15,0.9999999999999998
Feature 8639,8.256022128576164e-16,1.0000000000000002
Feature 8640,2.7977620220553944e-15,1.0
Feature 8641,-6.0315389046908505e-15,0.9999999999999998
Feature 8642,-4.1381040008755836e-17,1.0000000000000002
Feature 8643,1.2606077797789278e-14,0.9999999999999996
Feature 8644,7.014590928313489e-15,1.0
Feature 8645,8.86765408577875e-15,1.0
Feature 8646,-1.5694516393564713e-15,1.0
Feature 8647,-1.0138354802145179e-15,1.0
Feature 8648,3.47600736073549e-15,0.9999999999999999
Feature 8649,2.4873032926238507e-14,0.9999999999999996
Feature 8650,9.345546748090234e-16,0.9999999999999999
Feature 8651,1.312889191302185e-14,1.0
Feature 8652,1.4793217156300836e-14,0.9999999999999997
Feature 8653,1.5304929041287157e-14,1.0
Feature 8654,-9.791662430364506e-15,1.0
Feature 8655,-1.0125233984581428e-14,1.0000000000000002
Feature 8656,-2.537364258097858e-15,0.9999999999999999
Feature 8657,-7.063037023933496e-15,1.0
Feature 8658,4.908195062501942e-15,1.0000000000000002
Feature 8659,-1.949753489973525e-14,0.9999999999999999
Feature 8660,-5.003573313253831e-15,0.9999999999999997
Feature 8661,6.361577931102147e-15,0.9999999999999999
Feature 8662,-5.143360484990725e-15,0.9999999999999999
Feature 8663,9.124014675101287e-16,1.0
Feature 8664,-7.237140180067896e-15,0.9999999999999999
Feature 8665,2.3365148200065796e-15,1.0
Feature 8666,-4.844609562000683e-17,1.0
Feature 8667,-1.2502120550938013e-14,1.0
Feature 8668,-1.98729921407903e-15,1.0
Feature 8669,-4.375792657511242e-15,0.9999999999999999
Feature 8670,7.820007267996103e-15,1.0
Feature 8671,9.239074152198803e-15,0.9999999999999999
Feature 8672,1.8530631574652613e-15,0.9999999999999997
Feature 8673,-9.429326006873205e-15,1.0000000000000002
Feature 8674,2.333486939030329e-15,1.0000000000000002
Feature 8675,-1.3291388192080624e-14,1.0000000000000002
Feature 8676,3.7697118154317816e-16,0.9999999999999999
Feature 8677,-2.886579864025407e-16,1.0000000000000002
Feature 8678,-6.41658443550403e-15,0.9999999999999996
Feature 8679,3.835315903250541e-17,0.9999999999999997
Feature 8680,2.0983215165415457e-15,0.9999999999999997
Feature 8681,2.0892378736127944e-15,0.9999999999999994
Feature 8682,2.8462081176754013e-15,0.9999999999999997
Feature 8683,-2.9057564435416596e-15,0.9999999999999999
Feature 8684,6.613901345789682e-15,1.0
Feature 8685,-1.2212453270876723e-16,0.9999999999999994
Feature 8686,4.924343761041944e-15,1.0
Feature 8687,-9.643800909357609e-16,1.0
Feature 8688,7.192226612253514e-15,1.0
Feature 8689,-1.929769475530272e-15,0.9999999999999998
Feature 8690,-1.2483953265080511e-14,0.9999999999999999
Feature 8691,6.2717507954733844e-15,1.0000000000000002
Feature 8692,3.319566843629218e-15,0.9999999999999999
Feature 8693,2.2224646365678135e-15,1.0000000000000002
Feature 8694,3.5067908173273694e-15,1.0
Feature 8695,7.560114150867941e-15,1.0
Feature 8696,9.184572294626296e-16,0.9999999999999998
Feature 8697,5.53193854360953e-15,1.0000000000000002
Feature 8698,-1.4473271066477041e-15,1.0000000000000002
Feature 8699,2.6150798698216187e-15,1.0000000000000002
Feature 8700,-7.94717826899862e-15,1.0
Feature 8701,-4.231463664309972e-15,1.0000000000000002
Feature 8702,2.8361151810879e-15,0.9999999999999998
Feature 8703,-5.361367915280756e-15,0.9999999999999999
Feature 8704,9.418980746871016e-15,0.9999999999999999
Feature 8705,6.44938647941341e-16,1.0
Feature 8706,1.3388280383320637e-15,1.0
Feature 8707,1.312081756375185e-16,1.0
Feature 8708,-1.958029697975276e-16,0.9999999999999998
Feature 8709,1.2709025750981792e-14,1.0
Feature 8710,-1.1001300880376552e-16,0.9999999999999999
Feature 8711,-1.6259720842464792e-15,0.9999999999999999
Feature 8712,-1.5351356549589665e-15,0.9999999999999997
Feature 8713,-1.5871142783845987e-15,1.0000000000000002
Feature 8714,-4.2173335530874694e-15,0.9999999999999999
Feature 8715,1.8328772842902583e-15,0.9999999999999998
Feature 8716,-8.775808362832487e-16,0.9999999999999997
Feature 8717,1.9277508882127718e-16,0.9999999999999999
Feature 8718,9.831529529885135e-15,1.0
Feature 8719,-2.5858103537178644e-15,1.0000000000000002
Feature 8720,4.925353054700695e-16,1.0
Feature 8721,-2.7654646249753897e-16,1.0
Feature 8722,-6.582613242368428e-15,1.0
Feature 8723,1.4084693007858235e-15,1.0
Feature 8724,-1.006467636505642e-14,0.9999999999999994
Feature 8725,-5.7035184655970544e-15,1.0
Feature 8726,-1.673408886207736e-15,1.0
Feature 8727,3.2827276250848377e-15,1.0
Feature 8728,-5.359349327963256e-15,1.0000000000000004
Feature 8729,1.6572601876677337e-15,0.9999999999999999
Feature 8730,4.8135737819941165e-15,0.9999999999999999
Feature 8731,1.780898660864626e-15,0.9999999999999996
Feature 8732,-4.501449718025635e-15,1.0
Feature 8733,-1.1308126152636595e-14,0.9999999999999997
Feature 8734,-1.1231419834571583e-14,0.9999999999999999
Feature 8735,1.035535293877646e-15,1.0000000000000002
Feature 8736,-7.904787935331115e-15,1.0
Feature 8737,-7.196263786888514e-15,1.0
Feature 8738,5.598173439965008e-15,1.0000000000000004
Feature 8739,-3.4013196299879796e-15,1.0
Feature 8740,-9.891866366422293e-15,1.0000000000000002
Feature 8741,1.5333693910561536e-15,0.9999999999999997
Feature 8742,-5.95584188028459e-15,0.9999999999999997
Feature 8743,-3.638503639794263e-15,1.0
Feature 8744,1.7449173419301834e-14,1.0000000000000002
Feature 8745,8.680934758909974e-15,1.0
Feature 8746,-7.351695010336037e-15,0.9999999999999999
Feature 8747,3.558769440753002e-15,1.0000000000000002
Feature 8748,-1.4144241333724495e-14,0.9999999999999997
Feature 8749,-6.67143108433844e-16,1.0000000000000002
Feature 8750,-2.609024107869118e-16,1.0
Feature 8751,3.2216653587304544e-15,1.0000000000000002
Feature 8752,-3.5504427680683132e-15,1.0
Feature 8753,-3.104587294315438e-15,0.9999999999999999
Feature 8754,-6.328271240363392e-15,0.9999999999999998
Feature 8755,4.075527794033075e-15,0.9999999999999997
Feature 8756,-6.005297269563347e-16,1.0000000000000002
Feature 8757,-6.439293542825908e-16,1.0000000000000002
Feature 8758,3.6940147910255207e-16,1.0000000000000002
Feature 8759,7.444550026941049e-15,1.0
Feature 8760,2.4193273647070285e-14,1.0
Feature 8761,7.73320801334359e-15,1.0
Feature 8762,-2.1154795087402983e-15,0.9999999999999999
Feature 8763,-2.900709975247909e-15,0.9999999999999999
Feature 8764,6.784471974118457e-15,0.9999999999999999
Feature 8765,-6.712812124347196e-15,1.0000000000000004
Feature 8766,-8.619367845726215e-16,0.9999999999999997
Feature 8767,2.1528233741140535e-15,1.0
Feature 8768,-5.17767646938823e-15,0.9999999999999996
Feature 8769,6.5583901945584245e-15,0.9999999999999998
Feature 8770,-6.151644850082117e-15,1.0000000000000002
Feature 8771,-3.338743423145471e-15,0.9999999999999997
Feature 8772,1.4924425331938355e-14,0.9999999999999999
Feature 8773,-5.8882192051483305e-15,1.0000000000000002
Feature 8774,1.3214681874015614e-14,1.0
Feature 8775,-5.5334524840976555e-15,1.0000000000000002
Feature 8776,9.794185664511381e-15,0.9999999999999998
Feature 8777,5.015180190329457e-15,1.0
Feature 8778,6.3868102725709e-15,1.0000000000000002
Feature 8779,3.3296597802167196e-15,0.9999999999999997
Feature 8780,-1.2987590800796831e-14,1.0000000000000002
Feature 8781,2.0251477262821607e-15,1.0000000000000002
Feature 8782,2.2113624063215618e-15,0.9999999999999997
Feature 8783,6.411033320380904e-15,1.0000000000000002
Feature 8784,-9.285501660501309e-16,0.9999999999999999
Feature 8785,1.3624455099468171e-14,1.0
Feature 8786,-6.135496151542115e-15,0.9999999999999996
Feature 8787,-3.3034181450892157e-15,1.0000000000000002
Feature 8788,-7.143780516633507e-15,0.9999999999999997
Feature 8789,-8.698092751108726e-15,0.9999999999999994
Feature 8790,2.1209675430097523e-15,0.9999999999999999
Feature 8791,1.5765166949677222e-15,0.9999999999999997
Feature 8792,-3.1611077392054457e-15,1.0000000000000002
Feature 8793,1.2813992291491807e-14,0.9999999999999997
Feature 8794,1.1524114995609125e-14,0.9999999999999999
Feature 8795,-1.021203323923394e-14,0.9999999999999997
Feature 8796,3.8534831891080435e-15,0.9999999999999997
Feature 8797,1.3397364026249389e-14,0.9999999999999999
Feature 8798,-4.198661620400592e-16,0.9999999999999997
Feature 8799,-4.3197768594506093e-16,1.0000000000000002
Feature 8800,-5.446400906030455e-15,1.0
Feature 8801,-9.467174519076335e-16,0.9999999999999998
Feature 8802,-1.532208703348591e-14,0.9999999999999999
Feature 8803,-1.98628992042028e-15,0.9999999999999997
Feature 8804,1.7813528430110635e-14,1.0
Feature 8805,-9.684172655707615e-16,1.0
Feature 8806,1.2424404939214252e-15,1.0000000000000002
Feature 8807,-2.20026017607531e-15,0.9999999999999999
Feature 8808,-1.0289748850957701e-14,0.9999999999999999
Feature 8809,3.1449590406654435e-15,0.9999999999999999
Feature 8810,-1.800579887210254e-15,1.0
Feature 8811,-1.255258523387552e-14,1.0
Feature 8812,-1.709743457922741e-14,1.0
Feature 8813,-8.126832540256146e-15,0.9999999999999999
Feature 8814,7.602504484535448e-15,1.0
Feature 8815,4.728540791244417e-15,0.9999999999999998
Feature 8816,-5.243280557206989e-16,1.0
Feature 8817,6.7678186287490794e-15,0.9999999999999994
Feature 8818,-1.2959330578351826e-15,1.0
Feature 8819,-4.6043976712181496e-15,1.0
Feature 8820,-6.066864182747106e-15,0.9999999999999997
Feature 8821,3.870641181306796e-15,0.9999999999999999
Feature 8822,7.837165260194855e-15,1.0000000000000002
Feature 8823,8.424574169587437e-15,1.0
Feature 8824,4.151729465268711e-15,1.0
Feature 8825,-2.2303118947645956e-14,1.0000000000000002
Feature 8826,8.599181972551212e-16,0.9999999999999999
Feature 8827,-8.280245176386167e-15,1.0000000000000002
